tau_in,q,dq,ddq,tauEst,q_raw,dq_raw,ddq_raw,temp
0,-0.433982,-0,0,0,0,0,0,40
0,-0.433982,-0.0214629,0,-0.0351562,0,0,0,40
0,-0.43394,0.123626,0,0.105469,0,0,0,40
0,-0.43394,0.0772665,0,-0.140625,0,0,0,40
0,-0.433982,-0.0772665,0,-0.175781,0,0,0,40
0,-0.433982,-0.0360577,0,0.175781,0,0,0,40
0,-0.433982,-0.051511,0,-0.105469,0,0,0,40
0,-0.433982,-0.120192,0,0,0,0,0,40
0,-0.43394,0.0051511,0,-0.0703125,0,0,0,40
0,-0.43394,-0,0,-0.140625,0,0,0,40
0,-0.43394,-0.0171703,0,0,0,0,0,40
0,-0.43394,0.0214629,0,0,0,0,0,40
0,-0.43394,-0,0,-0.0703125,0,0,0,40
0,-0.43394,0.00171703,0,-0.0351562,0,0,0,40
0,-0.43394,0.00600962,0,-0.105469,0,0,0,40
0,-0.43394,0.024897,0,-0.246094,0,0,0,40
0,-0.43394,-0.0600962,0,0.0703125,0,0,0,40
0,-0.43394,0.0549451,0,0.0351562,0,0,0,40
0,-0.433898,-0,0,0.105469,0,0,0,40
0,-0.433898,0.168269,0,0,0,0,0,40
0,-0.43394,0.0609547,0,-0.105469,0,0,0,40
0,-0.43394,0.0403503,0,0,0,0,0,40
0,-0.43394,-0.0480769,0,0.105469,0,0,0,40
0,-0.43394,-0.024897,0,0,0,0,0,40
0,-0.43394,-0.0317651,0,0,0,0,0,40
0,-0.43394,0.00343407,0,0,0,0,0,40
0,-0.43394,0.0583791,0,0,0,0,0,40
0,-0.43394,-0.0600962,0,0.0703125,0,0,0,40
0,-0.433898,0.133929,0,-0.0351562,0,0,0,40
0,-0.43394,-0.00171703,0,0.0351562,0,0,0,40
0,-0.43394,0.0309066,0,-0.105469,0,0,0,40
0,-0.43394,0.0111607,0,0.0351562,0,0,0,40
0,-0.43394,0.0111607,0,0.0351562,0,0,0,40
0,-0.43394,-0,0,-0.140625,0,0,0,40
0,-0.43394,-0,0,-0.140625,0,0,0,40
0,-0.43394,-0.026614,0,0,0,0,0,40
0,-0.43394,0.000858516,0,-0.140625,0,0,0,40
0,-0.43394,-0.024897,0,-0.28125,0,0,0,40
0,-0.43394,-0.0145948,0,-0.210938,0,0,0,40
0,-0.43394,-0.0111607,0,0,0,0,0,40
0,-0.43394,-0.0171703,0,-0.175781,0,0,0,40
0,-0.43394,-0.0240385,0,0.246094,0,0,0,40
0,-0.433982,-0.169128,0,0.0351562,0,0,0,40
0,-0.43394,-0,0,0,0,0,0,40
