tau_in,q,dq,ddq,tauEst,q_raw,dq_raw,ddq_raw,temp
0,0.0511608,-0.984718,0,-0.636719,0,0,0,43
0,0.0495594,-0.777816,0,-0.496094,0,0,0,43
0,0.0478315,-0.738324,0,-0.566406,0,0,0,43
0,0.0461459,-0.674794,0,-0.53125,0,0,0,43
0,0.0443759,-0.829327,0,-0.390625,0,0,0,43
0,0.0425637,-1.17102,0,-0.78125,0,0,0,43
0,0.0407095,-1.01734,0,-0.601562,0,0,0,43
0,0.0388974,-0.846497,0,-0.566406,0,0,0,43
0,0.0369588,-1.08602,0,-0.53125,0,0,0,43
0,0.0350203,-1.13067,0,-0.53125,0,0,0,43
0,0.0332081,-1.07916,0,-0.601562,0,0,0,43
0,0.0312275,-1.15814,0,-0.671875,0,0,0,43
0,0.0292889,-0.887706,0,-0.601562,0,0,0,43
0,0.0272661,-1.01477,0,-0.710938,0,0,0,43
0,0.0252854,-1.01906,0,-0.816406,0,0,0,43
0,0.0233047,-1.10062,0,-0.566406,0,0,0,43
0,0.0212819,-0.942651,0,-0.671875,0,0,0,43
0,0.019259,-0.993304,0,-0.601562,0,0,0,43
0,0.0170255,-1.27833,0,-0.816406,0,0,0,43
0,0.0149605,-0.955529,0,-0.710938,0,0,0,43
0,0.013022,-0.872253,0,-0.636719,0,0,0,43
0,0.0108306,-1.28692,0,-0.496094,0,0,0,43
0,0.00863916,-1.20536,0,-0.671875,0,0,0,43
0,0.00657421,-0.890282,0,-0.710938,0,0,0,43
0,0.00442493,-1.01047,0,-0.460938,0,0,0,43
0,0.00227571,-0.916037,0,-0.636719,0,0,0,43
0,-8.4281e-05,-1.41827,0,-0.425781,0,0,0,43
0,-0.00231785,-1.24227,0,-0.992188,0,0,0,43
0,-0.00446707,-1.22596,0,-0.566406,0,0,0,43
0,-0.00661635,-1.04138,0,-0.601562,0,0,0,43
0,-0.00889206,-1.09032,0,-0.746094,0,0,0,43
0,-0.011252,-1.25086,0,-0.53125,0,0,0,43
0,-0.0134434,-0.986435,0,-0.566406,0,0,0,43
0,-0.0157613,-1.0182,0,-0.496094,0,0,0,43
0,-0.0181212,-1.26459,0,-0.710938,0,0,0,43
0,-0.0203547,-1.05512,0,-0.671875,0,0,0,43
0,-0.0226726,-0.948661,0,-0.78125,0,0,0,43
0,-0.0250747,-1.29121,0,-0.601562,0,0,0,43
0,-0.0273082,-1.00446,0,-0.601562,0,0,0,43
0,-0.0296682,-1.07744,0,-0.601562,0,0,0,43
0,-0.0320703,-1.25343,0,-0.566406,0,0,0,43
0,-0.0343038,-1.03022,0,-0.566406,0,0,0,43
0,-0.0366638,-1.074,0,-0.710938,0,0,0,43
0,-0.0391081,-1.2955,0,-0.746094,0,0,0,43
0,-0.041468,-1.17788,0,-0.671875,0,0,0,43
0,-0.0437859,-1.09633,0,-0.566406,0,0,0,43
0,-0.0461459,-1.21652,0,-0.566406,0,0,0,43
0,-0.048548,-1.34787,0,-0.851562,0,0,0,43
0,-0.0508236,-1.18819,0,-0.746094,0,0,0,43
0,-0.0531415,-0.95467,0,-0.566406,0,0,0,43
0,-0.05567,-1.2955,0,-0.601562,0,0,0,43
0,-0.0579879,-1.2294,0,-0.710938,0,0,0,43
0,-0.0603478,-1.09976,0,-0.460938,0,0,0,43
0,-0.0626656,-1.16844,0,-0.746094,0,0,0,43
0,-0.0648992,-1.07315,0,-0.601562,0,0,0,43
0,-0.0672591,-1.0285,0,-0.53125,0,0,0,43
0,-0.0696613,-1.19677,0,-0.496094,0,0,0,43
0,-0.071937,-1.06284,0,-0.746094,0,0,0,43
0,-0.074297,-1.37448,0,-0.601562,0,0,0,43
0,-0.0767412,-1.47751,0,-0.710938,0,0,0,43
0,-0.0789326,-0.92033,0,-0.601562,0,0,0,43
0,-0.0812926,-1.12981,0,-0.566406,0,0,0,43
0,-0.0835261,-1.17187,0,-0.53125,0,0,0,43
0,-0.0857175,-0.989869,0,-0.992188,0,0,0,43
0,-0.0880353,-1.07916,0,-0.566406,0,0,0,43
0,-0.0903531,-1.07486,0,-0.636719,0,0,0,43
0,-0.0927131,-1.43458,0,-0.636719,0,0,0,43
0,-0.0948624,-0.946944,0,-0.636719,0,0,0,43
0,-0.0972223,-1.26545,0,-0.636719,0,0,0,43
0,-0.0994559,-0.987294,0,-0.566406,0,0,0,43
0,-0.101605,-0.934924,0,-0.816406,0,0,0,43
0,-0.103839,-1.13582,0,-0.636719,0,0,0,43
0,-0.10603,-1.13753,0,-0.78125,0,0,0,43
0,-0.108221,-1.02593,0,-0.566406,0,0,0,43
0,-0.110371,-0.946085,0,-0.53125,0,0,0,43
0,-0.112604,-1.12208,0,-0.746094,0,0,0,43
0,-0.114711,-0.851648,0,-0.496094,0,0,0,43
0,-0.116861,-0.841346,0,-0.671875,0,0,0,43
0,-0.119052,-1.30924,0,-0.710938,0,0,0,43
0,-0.120991,-0.855941,0,-0.636719,0,0,0,43
0,-0.12314,-1.06113,0,-0.816406,0,0,0,43
0,-0.125289,-1.14698,0,-0.636719,0,0,0,43
0,-0.127228,-0.870536,0,-0.601562,0,0,0,43
0,-0.129208,-0.998455,0,-0.566406,0,0,0,43
0,-0.131231,-1.18132,0,-0.78125,0,0,0,43
0,-0.133212,-1.07229,0,-0.566406,0,0,0,43
0,-0.135235,-1.17445,0,-0.886719,0,0,0,43
0,-0.137131,-0.883413,0,-0.601562,0,0,0,43
0,-0.139028,-0.972699,0,-0.636719,0,0,0,43
0,-0.140882,-0.823317,0,-0.671875,0,0,0,43
0,-0.142862,-1.09117,0,-0.566406,0,0,0,43
0,-0.144759,-0.97785,0,-0.53125,0,0,0,43
0,-0.146402,-0.731456,0,-0.671875,0,0,0,43
0,-0.148172,-0.67136,0,-0.601562,0,0,0,43
0,-0.149985,-0.856799,0,-0.671875,0,0,0,43
0,-0.151839,-0.857658,0,-0.601562,0,0,0,43
0,-0.153651,-0.995879,0,-0.566406,0,0,0,43
0,-0.155421,-0.978709,0,-0.816406,0,0,0,43
0,-0.157064,-0.819025,0,-0.566406,0,0,0,43
0,-0.158792,-0.98386,0,-0.496094,0,0,0,43
0,-0.160436,-0.66535,0,-0.53125,0,0,0,43
0,-0.162206,-0.922905,0,-0.460938,0,0,0,43
0,-0.163807,-0.803571,0,-0.636719,0,0,0,43
0,-0.165282,-0.825893,0,-0.636719,0,0,0,43
0,-0.166715,-0.636161,0,-0.601562,0,0,0,43
0,-0.168316,-0.982143,0,-0.566406,0,0,0,43
0,-0.169791,-0.73489,0,-0.671875,0,0,0,43
0,-0.171309,-0.776099,0,-0.566406,0,0,0,43
0,-0.172741,-0.643887,0,-0.746094,0,0,0,43
0,-0.174259,-0.807005,0,-0.746094,0,0,0,43
0,-0.175649,-0.664492,0,-0.636719,0,0,0,43
0,-0.177082,-0.672218,0,-0.671875,0,0,0,43
0,-0.178473,-0.705701,0,-0.671875,0,0,0,43
0,-0.180496,-0.636161,0,-0.601562,0,0,0,43
0,-0.18176,-0.590659,0,-0.636719,0,0,0,43
0,-0.182982,-0.633585,0,-0.601562,0,0,0,43
0,-0.184036,-0.38204,0,-0.816406,0,0,0,44
0,-0.185173,-0.53228,0,-0.710938,0,0,0,43
0,-0.186269,-0.478194,0,-0.636719,0,0,0,43
0,-0.187323,-0.440419,0,-0.710938,0,0,0,43
0,-0.188418,-0.42239,0,-0.636719,0,0,0,43
0,-0.189472,-0.547733,0,-0.601562,0,0,0,43
0,-0.190441,-0.400927,0,-0.496094,0,0,0,43
0,-0.191537,-0.494505,0,-0.671875,0,0,0,43
0,-0.192633,-0.450721,0,-0.671875,0,0,0,43
0,-0.193728,-0.679087,0,-0.601562,0,0,0,43
0,-0.19474,-0.591518,0,-0.460938,0,0,0,43
0,-0.195625,-0.393201,0,-0.601562,0,0,0,43
0,-0.196636,-0.646463,0,-0.671875,0,0,0,43
0,-0.197521,-0.393201,0,-0.53125,0,0,0,43
0,-0.198448,-0.489354,0,-0.636719,0,0,0,43
0,-0.199249,-0.379464,0,-0.710938,0,0,0,43
0,-0.199965,-0.236092,0,-0.671875,0,0,0,43
0,-0.200682,-0.407795,0,-0.566406,0,0,0,43
0,-0.201314,-0.278159,0,-0.601562,0,0,0,43
0,-0.201988,-0.324519,0,-0.390625,0,0,0,43
0,-0.202494,-0.122768,0,-0.53125,0,0,0,43
0,-0.202957,-0.12706,0,-0.53125,0,0,0,43
0,-0.203379,-0.0952953,0,-0.53125,0,0,0,43
0,-0.2038,-0.195742,0,-0.671875,0,0,0,43
0,-0.20418,-0.24296,0,-0.566406,0,0,0,43
0,-0.204517,-0.0910027,0,-0.601562,0,0,0,43
0,-0.204812,-0.351992,0,-0.636719,0,0,0,43
0,-0.205022,-0.0643887,0,-0.746094,0,0,0,43
0,-0.20536,-0.294471,0,-0.496094,0,0,0,43
0,-0.20557,-0.0738324,0,-0.566406,0,0,0,43
0,-0.205781,-0.0875687,0,-0.460938,0,0,0,43
0,-0.205992,-0.206044,0,-0.566406,0,0,0,43
0,-0.206202,-0.10388,0,-0.671875,0,0,0,43
0,-0.206413,-0.0583791,0,-0.710938,0,0,0,43
0,-0.206666,-0.167411,0,-0.460938,0,0,0,43
0,-0.206835,0.0506525,0,-0.636719,0,0,0,43
0,-0.20713,-0.187157,0,-0.710938,0,0,0,43
0,-0.207382,-0.0300481,0,-0.496094,0,0,0,43
0,-0.207635,-0.112466,0,-0.710938,0,0,0,43
0,-0.20793,-0.254979,0,-0.566406,0,0,0,43
0,-0.208183,-0.13307,0,-0.636719,0,0,0,43
0,-0.208436,-0.119334,0,-0.636719,0,0,0,43
0,-0.208731,-0.143372,0,-0.78125,0,0,0,43
0,-0.209068,-0.0892857,0,-0.53125,0,0,0,43
0,-0.209363,-0.0635302,0,-0.460938,0,0,0,43
0,-0.209742,-0.243819,0,-0.746094,0,0,0,43
0,-0.21008,-0.0849931,0,-0.53125,0,0,0,43
0,-0.210501,-0.218922,0,-0.53125,0,0,0,43
0,-0.210922,-0.297047,0,-0.710938,0,0,0,43
0,-0.211302,-0.182864,0,-0.566406,0,0,0,43
0,-0.211765,-0.303915,0,-0.816406,0,0,0,43
0,-0.212187,-0.242102,0,-0.636719,0,0,0,43
0,-0.212608,-0.209478,0,-0.53125,0,0,0,43
0,-0.212987,-0.195742,0,-0.496094,0,0,0,43
0,-0.213324,-0.145089,0,-0.566406,0,0,0,43
0,-0.213662,-0.0944368,0,-0.601562,0,0,0,43
0,-0.213957,-0.167411,0,-0.601562,0,0,0,43
0,-0.214209,-0.177713,0,-0.601562,0,0,0,43
0,-0.214378,-0.0369162,0,-0.566406,0,0,0,43
0,-0.214547,-0.0927198,0,-0.816406,0,0,0,43
0,-0.214631,-0.0463599,0,-0.671875,0,0,0,43
0,-0.214673,0,0,-0.496094,0,0,0,43
0,-0.214715,-0.000858516,0,-0.53125,0,0,0,43
0,-0.214715,0.0815591,0,-0.601562,0,0,0,43
0,-0.214715,-0.0154533,0,-0.851562,0,0,0,43
0,-0.214673,0.0180288,0,-0.710938,0,0,0,43
0,-0.214673,0,0,-0.566406,0,0,0,43
0,-0.214631,0.00772665,0,-0.601562,0,0,0,43
0,-0.214631,-0.0137363,0,-0.636719,0,0,0,43
0,-0.214631,-0.000858516,0,-0.566406,0,0,0,43
0,-0.214631,-0.00772665,0,-0.671875,0,0,0,43
0,-0.214631,0.00171703,0,-0.636719,0,0,0,43
0,-0.214631,0.000858516,0,-0.566406,0,0,0,43
0,-0.214631,0.00772665,0,-0.601562,0,0,0,43
0,-0.214631,-0.0600962,0,-0.601562,0,0,0,43
0,-0.214631,-0.000858516,0,-0.425781,0,0,0,43
0,-0.214631,0.0351992,0,-0.78125,0,0,0,43
0,-0.214631,-0.00257555,0,-0.636719,0,0,0,43
0,-0.214631,0.00429258,0,-0.601562,0,0,0,43
0,-0.214631,0,0,-0.53125,0,0,0,43
0,-0.214631,0,0,-0.566406,0,0,0,43
0,-0.214631,-0.0197459,0,-0.746094,0,0,0,43
0,-0.214631,-0.0317651,0,-0.566406,0,0,0,43
0,-0.214631,-0.0386332,0,-0.460938,0,0,0,43
0,-0.214631,0,0,-0.566406,0,0,0,43
0,-0.214589,0.125343,0,-0.671875,0,0,0,43
0,-0.214631,-0.00171703,0,-0.746094,0,0,0,43
0,-0.214631,-0.0326236,0,-0.636719,0,0,0,43
0,-0.214589,0.121909,0,-0.851562,0,0,0,43
0,-0.214631,-0.0600962,0,-0.53125,0,0,0,43
0,-0.214631,-0.00171703,0,-0.601562,0,0,0,43
0,-0.214631,-0.0120192,0,-0.53125,0,0,0,43
0,-0.214631,-0.143372,0,-0.53125,0,0,0,43
0,-0.214631,-0.0712569,0,-0.671875,0,0,0,43
0,-0.214589,0.0721154,0,-0.601562,0,0,0,43
0,-0.214631,-0.0867102,0,-0.601562,0,0,0,43
0,-0.214631,-0.00257555,0,-0.746094,0,0,0,43
0,-0.214631,-0.0695398,0,-0.636719,0,0,0,43
0,-0.214589,0.0412088,0,-0.566406,0,0,0,43
0,-0.214631,-0.0463599,0,-0.601562,0,0,0,43
0,-0.214589,0.0952953,0,-0.671875,0,0,0,43
0,-0.214589,0.0575206,0,-0.496094,0,0,0,43
0,-0.214589,0.0995879,0,-0.601562,0,0,0,43
0,-0.214631,-0.026614,0,-0.851562,0,0,0,43
0,-0.214631,-0.0223214,0,-0.636719,0,0,0,43
0,-0.214631,-0.0884272,0,-0.566406,0,0,0,43
0,-0.214589,0.0695398,0,-0.601562,0,0,0,43
0,-0.214631,-0.0360577,0,-0.746094,0,0,0,43
0,-0.214589,0.0935783,0,-0.601562,0,0,0,43
0,-0.214631,-0.0197459,0,-0.671875,0,0,0,43
0,-0.214589,0.0987294,0,-0.710938,0,0,0,43
0,-0.214631,-0.0867102,0,-0.460938,0,0,0,43
0,-0.214631,0.0678228,0,-0.671875,0,0,0,43
0,-0.214631,-0.076408,0,-0.601562,0,0,0,43
0,-0.214631,-0.0369162,0,-0.816406,0,0,0,43
0,-0.214589,0.0386332,0,-0.601562,0,0,0,43
0,-0.214631,-0.0952953,0,-0.601562,0,0,0,43
0,-0.214589,0.0455014,0,-0.53125,0,0,0,43
0,-0.214589,0.00858516,0,-0.671875,0,0,0,43
0,-0.214589,0.0326236,0,-0.601562,0,0,0,43
0,-0.214631,-0.110749,0,-0.636719,0,0,0,43
0,-0.214631,-0.106456,0,-0.460938,0,0,0,43
0,-0.214589,0.0154533,0,-0.496094,0,0,0,43
0,-0.214589,0.0326236,0,-0.496094,0,0,0,43
0,-0.214589,0.000858516,0,-0.636719,0,0,0,43
0,-0.214631,-0.105598,0,-0.636719,0,0,0,43
0,-0.214589,0,0,-0.601562,0,0,0,43
0,-0.214589,0,0,-0.566406,0,0,0,43
0,-0.214589,0,0,-0.601562,0,0,0,43
0,-0.214589,0.00257555,0,-0.53125,0,0,0,43
0,-0.214631,-0.161401,0,-0.601562,0,0,0,43
0,-0.214631,-0.0858516,0,-0.710938,0,0,0,43
0,-0.214589,0,0,-0.566406,0,0,0,43
0,-0.214589,0,0,-0.636719,0,0,0,43
0,-0.214631,-0.134787,0,-0.53125,0,0,0,43
0,-0.214631,-0.134787,0,-0.53125,0,0,0,43
0,-0.214589,0,0,-0.636719,0,0,0,43
0,-0.214589,0,0,-0.566406,0,0,0,43
0,-0.214589,0,0,-0.671875,0,0,0,43
0,-0.214589,0,0,-0.636719,0,0,0,43
0,-0.214589,0.00257555,0,-0.636719,0,0,0,43
0,-0.214589,0.0111607,0,-0.566406,0,0,0,43
0,-0.214631,-0.167411,0,-0.671875,0,0,0,43
0,-0.214589,-0.00429258,0,-0.636719,0,0,0,43
0,-0.214589,0.0197459,0,-0.566406,0,0,0,43
0,-0.214589,0.0197459,0,-0.636719,0,0,0,43
0,-0.214589,0,0,-0.601562,0,0,0,43
0,-0.214589,0,0,-0.53125,0,0,0,43
0,-0.214589,0.00600962,0,-0.710938,0,0,0,43
0,-0.214589,0.0111607,0,-0.566406,0,0,0,43
0,-0.214589,0,0,-0.496094,0,0,0,43
0,-0.214589,0.00772665,0,-0.636719,0,0,0,43
0,-0.214589,0.000858516,0,-0.601562,0,0,0,43
0,-0.214589,0,0,-0.53125,0,0,0,43
0,-0.214589,0.00944368,0,-0.496094,0,0,0,43
0,-0.214589,0.0103022,0,-0.460938,0,0,0,43
0,-0.214589,0,0,-0.636719,0,0,0,43
0,-0.214589,0,0,-0.53125,0,0,0,43
0,-0.214589,0.00171703,0,-0.636719,0,0,0,43
0,-0.214589,0.000858516,0,-0.636719,0,0,0,43
0,-0.214589,0.000858516,0,-0.601562,0,0,0,43
0,-0.214589,0.0257555,0,-0.851562,0,0,0,43
0,-0.214589,0,0,-0.636719,0,0,0,43
0,-0.214589,-0.0309066,0,-0.53125,0,0,0,43
0,-0.214589,0,0,-0.636719,0,0,0,43
0,-0.214589,0.0309066,0,-0.496094,0,0,0,43
0,-0.214589,0,0,-0.636719,0,0,0,43
0,-0.214631,-0.161401,0,-0.601562,0,0,0,43
0,-0.214589,0,0,-0.601562,0,0,0,43
0,-0.214589,0.0111607,0,-0.636719,0,0,0,43
0,-0.214589,0,0,-0.671875,0,0,0,43
0,-0.214589,0.0300481,0,-0.566406,0,0,0,43
0,-0.214589,0.0051511,0,-0.636719,0,0,0,43
0,-0.214589,0.0163118,0,-0.53125,0,0,0,43
0,-0.214589,0.00257555,0,-0.496094,0,0,0,43
0,-0.214589,0,0,-0.601562,0,0,0,43
0,-0.214589,0.00600962,0,-0.601562,0,0,0,43
0,-0.214589,0.00600962,0,-0.601562,0,0,0,43
0,-0.214589,0.0309066,0,-0.53125,0,0,0,43
0,-0.214589,0.00171703,0,-0.816406,0,0,0,43
0,-0.214589,0.00429258,0,-0.636719,0,0,0,43
0,-0.214631,-0.0995879,0,-0.710938,0,0,0,43
0,-0.214589,0.0120192,0,-0.566406,0,0,0,43
0,-0.214589,0.000858516,0,-0.566406,0,0,0,43
0,-0.214589,0,0,-0.710938,0,0,0,43
0,-0.214589,0.0197459,0,-0.460938,0,0,0,43
0,-0.214589,0.00343407,0,-0.636719,0,0,0,43
0,-0.214547,0.134787,0,-0.671875,0,0,0,43
0,-0.214589,0,0,-0.886719,0,0,0,43
0,-0.214589,0.0377747,0,-0.710938,0,0,0,43
0,-0.214631,-0.126202,0,-0.53125,0,0,0,43
0,-0.214589,0,0,-0.636719,0,0,0,43
0,-0.214589,0.00171703,0,-0.566406,0,0,0,43
0,-0.214589,0.0309066,0,-0.816406,0,0,0,43
0,-0.214589,0.000858516,0,-0.601562,0,0,0,43
0,-0.214589,0.024897,0,-0.601562,0,0,0,43
0,-0.214589,0.0128777,0,-0.601562,0,0,0,43
0,-0.214589,0.00686813,0,-0.671875,0,0,0,43
0,-0.214589,0.0120192,0,-0.671875,0,0,0,43
0,-0.214589,0.0506525,0,-0.601562,0,0,0,43
0,-0.214589,-0.0300481,0,-0.746094,0,0,0,43
0,-0.214589,0,0,-0.671875,0,0,0,43
0,-0.214589,0.0412088,0,-0.710938,0,0,0,43
0,-0.214631,-0.0849931,0,-0.601562,0,0,0,43
0,-0.214589,0.0824176,0,-0.710938,0,0,0,43
0,-0.214631,-0.167411,0,-0.710938,0,0,0,43
0,-0.214631,-0.0824176,0,-0.671875,0,0,0,43
0,-0.214589,0.0661058,0,-0.601562,0,0,0,43
0,-0.214589,0.0403503,0,-0.425781,0,0,0,43
0,-0.214589,0.0789835,0,-0.636719,0,0,0,43
0,-0.214631,-0.110749,0,-0.636719,0,0,0,43
0,-0.214589,0.00257555,0,-0.566406,0,0,0,43
0,-0.214589,0.00343407,0,-0.566406,0,0,0,43
0,-0.214631,-0.118475,0,-0.425781,0,0,0,43
0,-0.214547,0.172562,0,-0.671875,0,0,0,43
0,-0.214589,0.0918613,0,-0.636719,0,0,0,43
0,-0.214589,0.0884272,0,-0.496094,0,0,0,43
0,-0.214589,0.105598,0,-0.601562,0,0,0,43
0,-0.214631,-0.028331,0,-0.601562,0,0,0,43
0,-0.214589,0.00944368,0,-0.566406,0,0,0,43
0,-0.214589,0.0206044,0,-0.78125,0,0,0,43
0,-0.214589,0.0360577,0,-0.671875,0,0,0,43
0,-0.214589,0.0549451,0,-0.921875,0,0,0,43
0,-0.214589,0.076408,0,-0.601562,0,0,0,43
0,-0.214631,-0.00257555,0,-0.636719,0,0,0,43
0,-0.214589,0.0197459,0,-0.496094,0,0,0,43
0,-0.214589,0.0506525,0,-0.921875,0,0,0,43
0,-0.214631,-0.0540865,0,-0.78125,0,0,0,43
0,-0.214631,-0.0944368,0,-0.566406,0,0,0,43
0,-0.214589,0.0892857,0,-0.566406,0,0,0,43
0,-0.214589,0.0463599,0,-0.636719,0,0,0,43
0,-0.214631,-0.0807005,0,-0.671875,0,0,0,43
0,-0.214589,0.0412088,0,-0.53125,0,0,0,43
0,-0.214589,0.119334,0,-0.671875,0,0,0,43
0,-0.214631,-0.0566621,0,-0.601562,0,0,0,43
0,-0.214589,0.0558036,0,-0.601562,0,0,0,43
0,-0.214631,-0.0738324,0,-0.636719,0,0,0,43
0,-0.214631,-0.0618132,0,-0.671875,0,0,0,43
0,-0.214589,0.0480769,0,-0.496094,0,0,0,43
0,-0.214589,0.1159,0,-0.53125,0,0,0,43
0,-0.214631,-0.1159,0,-0.601562,0,0,0,43
0,-0.214631,-0.0927198,0,-0.601562,0,0,0,44
0,-0.214631,-0.0412088,0,-0.710938,0,0,0,43
0,-0.214631,-0.0103022,0,-0.671875,0,0,0,43
0,-0.214631,-0.0729739,0,-0.566406,0,0,0,43
0,-0.214631,-0.113324,0,-0.671875,0,0,0,43
0,-0.214589,0.0772665,0,-0.460938,0,0,0,43
0,-0.214589,0.053228,0,-0.921875,0,0,0,43
0,-0.214631,-0.0652473,0,-0.636719,0,0,0,43
0,-0.214589,0.128777,0,-0.601562,0,0,0,43
0,-0.214631,-0.0678228,0,-0.601562,0,0,0,43
0,-0.214589,0.0455014,0,-0.496094,0,0,0,43
0,-0.214631,-0.0523695,0,-0.636719,0,0,0,43
0,-0.214589,0.0729739,0,-0.636719,0,0,0,43
0,-0.214589,0.119334,0,-0.601562,0,0,0,43
0,-0.214589,0.120192,0,-0.636719,0,0,0,43
0,-0.214589,0.119334,0,-0.671875,0,0,0,43
0,-0.214589,0.00944368,0,-0.566406,0,0,0,43
0,-0.214631,0.0970124,0,-0.566406,0,0,0,43
0,-0.214589,0.0884272,0,-0.601562,0,0,0,43
0,-0.214631,-0.148523,0,-0.671875,0,0,0,43
0,-0.214631,-0.0223214,0,-0.636719,0,0,0,43
0,-0.214631,-0.0403503,0,-0.710938,0,0,0,43
0,-0.214631,-0.0892857,0,-0.636719,0,0,0,43
0,-0.214631,-0.0807005,0,-0.53125,0,0,0,43
0,-0.214631,-0.0789835,0,-0.671875,0,0,0,43
0,-0.214631,-0.078125,0,-0.566406,0,0,0,43
0,-0.214589,0.129636,0,-0.425781,0,0,0,43
0,-0.214589,0.0240385,0,-0.636719,0,0,0,43
0,-0.214589,0.117617,0,-0.746094,0,0,0,43
0,-0.214589,0.0111607,0,-0.496094,0,0,0,43
0,-0.214589,0.109032,0,-0.671875,0,0,0,43
0,-0.214589,0.0626717,0,-0.53125,0,0,0,43
0,-0.214589,0.0832761,0,-0.671875,0,0,0,43
0,-0.214631,-0.0549451,0,-0.496094,0,0,0,43
0,-0.214589,0.0746909,0,-0.53125,0,0,0,43
0,-0.214589,0.0970124,0,-0.710938,0,0,0,43
0,-0.214631,-0.0343407,0,-0.671875,0,0,0,43
0,-0.214631,-0.101305,0,-0.636719,0,0,0,43
0,-0.214631,-0.0171703,0,-0.636719,0,0,0,43
0,-0.214631,-0.0206044,0,-0.601562,0,0,0,43
0,-0.214631,-0.000858516,0,-0.710938,0,0,0,43
0,-0.214631,-0.116758,0,-0.710938,0,0,0,43
0,-0.214631,-0.00257555,0,-0.636719,0,0,0,43
0,-0.214631,-0.0746909,0,-0.636719,0,0,0,43
0,-0.214631,-0.0420673,0,-0.636719,0,0,0,43
0,-0.214589,-0.0635302,0,-0.460938,0,0,0,43
0,-0.214631,-0.0703983,0,-0.710938,0,0,0,43
0,-0.214631,-0.0643887,0,-0.53125,0,0,0,43
0,-0.214589,0.0669643,0,-0.53125,0,0,0,43
0,-0.214589,0.076408,0,-0.671875,0,0,0,43
0,-0.214631,-0.0661058,0,-0.671875,0,0,0,43
0,-0.214631,-0.105598,0,-0.566406,0,0,0,43
0,-0.214589,0.0618132,0,-0.53125,0,0,0,43
0,-0.214589,0.0824176,0,-0.53125,0,0,0,43
0,-0.214631,-0.0935783,0,-0.671875,0,0,0,43
0,-0.214631,-0.076408,0,-0.636719,0,0,0,43
0,-0.214631,-0.0970124,0,-0.566406,0,0,0,43
0,-0.214631,-0.0223214,0,-0.496094,0,0,0,43
0,-0.214631,-0.0918613,0,-0.636719,0,0,0,43
